payment_id,order_id,payment_method,payment_status,payment_date
45897,45897,UPI,Completed,2024-10-01
45898,45898,Net Banking,Completed,2025-01-27
45899,45899,Debit Card,Completed,2026-05-05
45900,45900,Debit Card,Completed,2024-11-03
45901,45901,Net Banking,Completed,2025-10-01
45902,45902,Wallet,Completed,2025-05-25
45903,45903,Debit Card,Completed,2025-02-18
45904,45904,Wallet,Completed,2025-01-29
45905,45905,Wallet,Completed,2025-07-24
45906,45906,UPI,Completed,2025-06-18
45907,45907,UPI,Completed,2024-07-25
45908,45908,Debit Card,Pending,2025-09-06
45909,45909,Debit Card,Completed,2025-01-09
45910,45910,Credit Card,Completed,2026-05-21
45911,45911,UPI,Completed,2025-04-25
45912,45912,UPI,Completed,2026-05-28
45913,45913,Net Banking,Completed,2025-03-17
45914,45914,Wallet,Completed,2024-11-02
45915,45915,Wallet,Failed,2025-07-25
45916,45916,Net Banking,Completed,2024-10-17
45917,45917,UPI,Completed,2025-03-14
45918,45918,UPI,Completed,2025-04-12
45919,45919,Wallet,Completed,2025-03-10
45920,45920,UPI,Completed,2025-06-21
45921,45921,Debit Card,Completed,2024-08-03
45922,45922,UPI,Completed,2025-05-06
45923,45923,Credit Card,Completed,2024-12-23
45924,45924,Debit Card,Completed,2025-03-22
45925,45925,Debit Card,Completed,2026-03-30
45926,45926,Debit Card,Completed,2025-01-02
45927,45927,Credit Card,Completed,2025-03-27
45928,45928,Debit Card,Completed,2025-06-17
45929,45929,UPI,Completed,2025-07-14
45930,45930,Debit Card,Completed,2026-01-16
45931,45931,Wallet,Pending,2025-05-14
45932,45932,UPI,Completed,2025-02-09
45933,45933,Net Banking,Completed,2025-02-08
45934,45934,Credit Card,Completed,2025-08-06
45935,45935,Debit Card,Completed,2025-01-01
45936,45936,Net Banking,Completed,2025-02-04
45937,45937,UPI,Completed,2024-12-11
45938,45938,Debit Card,Completed,2026-06-17
45939,45939,Wallet,Completed,2024-09-02
45940,45940,Credit Card,Completed,2025-08-08
45941,45941,UPI,Completed,2025-07-03
45942,45942,Wallet,Completed,2025-06-15
45943,45943,Credit Card,Completed,2024-07-24
45944,45944,UPI,Completed,2026-04-16
45945,45945,Credit Card,Completed,2026-06-03
45946,45946,UPI,Completed,2026-01-13
45947,45947,Net Banking,Completed,2026-04-26
45948,45948,UPI,Completed,2024-07-07
45949,45949,Credit Card,Completed,2025-09-12
45950,45950,Wallet,Completed,2024-09-07
45951,45951,UPI,Completed,2025-10-15
45952,45952,Net Banking,Completed,2026-06-27
45953,45953,Wallet,Pending,2026-01-19
45954,45954,Debit Card,Completed,2024-09-09
45955,45955,Debit Card,Completed,2024-12-04
45956,45956,Net Banking,Completed,2025-04-11
45957,45957,Debit Card,Completed,2025-11-02
45958,45958,Debit Card,Completed,2026-06-17
45959,45959,Credit Card,Completed,2025-04-03
45960,45960,UPI,Pending,2025-11-14
45961,45961,Credit Card,Completed,2026-05-10
45962,45962,Debit Card,Completed,2025-07-06
45963,45963,Credit Card,Completed,2024-07-13
45964,45964,UPI,Completed,2026-05-30
45965,45965,Wallet,Completed,2025-05-26
45966,45966,Wallet,Completed,2024-11-14
45967,45967,Credit Card,Completed,2025-01-25
45968,45968,Net Banking,Completed,2025-02-09
45969,45969,Wallet,Completed,2024-07-22
45970,45970,UPI,Completed,2024-08-01
45971,45971,UPI,Completed,2024-10-23
45972,45972,Credit Card,Completed,2025-05-07
45973,45973,Debit Card,Completed,2025-07-17
45974,45974,Debit Card,Completed,2024-10-05
45975,45975,Credit Card,Completed,2025-01-05
45976,45976,Credit Card,Completed,2025-06-08
45977,45977,Credit Card,Pending,2024-11-16
45978,45978,UPI,Completed,2025-02-19
45979,45979,Wallet,Completed,2025-04-18
45980,45980,Wallet,Completed,2024-08-09
45981,45981,UPI,Completed,2026-04-07
45982,45982,Net Banking,Completed,2025-08-01
45983,45983,Credit Card,Completed,2025-07-29
45984,45984,Net Banking,Completed,2026-02-04
45985,45985,Wallet,Pending,2026-06-22
45986,45986,UPI,Completed,2024-12-19
45987,45987,UPI,Pending,2025-03-28
45988,45988,Credit Card,Completed,2025-07-07
45989,45989,Credit Card,Completed,2025-08-08
45990,45990,UPI,Completed,2026-01-21
45991,45991,Wallet,Completed,2024-07-15
45992,45992,Debit Card,Completed,2025-12-14
45993,45993,Credit Card,Completed,2025-09-06
45994,45994,Wallet,Completed,2026-06-29
45995,45995,Wallet,Completed,2025-10-08
45996,45996,Net Banking,Completed,2024-11-11
45997,45997,UPI,Completed,2025-06-14
45998,45998,Debit Card,Completed,2024-10-19
45999,45999,Credit Card,Completed,2026-03-05
46000,46000,Net Banking,Completed,2024-12-20
46001,46001,Wallet,Completed,2025-02-23
46002,46002,Credit Card,Completed,2025-11-24
46003,46003,Net Banking,Completed,2025-04-01
46004,46004,Net Banking,Completed,2025-08-02
46005,46005,Net Banking,Completed,2024-11-09
46006,46006,Wallet,Completed,2024-07-28
46007,46007,Wallet,Completed,2026-04-03
46008,46008,Net Banking,Completed,2025-11-09
46009,46009,Credit Card,Completed,2024-07-31
46010,46010,UPI,Completed,2026-01-05
46011,46011,Debit Card,Completed,2025-03-27
46012,46012,Credit Card,Completed,2025-12-06
46013,46013,Wallet,Completed,2025-12-14
46014,46014,UPI,Pending,2025-11-20
46015,46015,UPI,Completed,2024-08-06
46016,46016,Debit Card,Completed,2026-02-02
46017,46017,Credit Card,Completed,2026-05-18
46018,46018,Credit Card,Completed,2025-06-29
46019,46019,UPI,Completed,2026-05-06
46020,46020,UPI,Completed,2025-09-27
46021,46021,Credit Card,Completed,2024-10-15
46022,46022,Debit Card,Completed,2024-09-03
46023,46023,UPI,Completed,2026-03-03
46024,46024,Net Banking,Completed,2025-08-20
46025,46025,Debit Card,Pending,2025-07-16
46026,46026,UPI,Completed,2026-03-05
46027,46027,Debit Card,Completed,2026-05-22
46028,46028,Debit Card,Completed,2025-08-14
46029,46029,Debit Card,Completed,2024-09-12
46030,46030,Credit Card,Completed,2024-07-13
46031,46031,UPI,Completed,2025-07-03
46032,46032,Net Banking,Completed,2024-11-29
46033,46033,Net Banking,Failed,2025-01-26
46034,46034,Wallet,Completed,2024-07-26
46035,46035,UPI,Completed,2025-05-15
46036,46036,Debit Card,Completed,2024-09-29
46037,46037,Debit Card,Completed,2026-06-06
46038,46038,Debit Card,Completed,2024-11-08
46039,46039,Net Banking,Completed,2026-05-20
46040,46040,Net Banking,Completed,2025-01-03
46041,46041,Debit Card,Completed,2025-02-08
46042,46042,Wallet,Completed,2026-03-30
46043,46043,Wallet,Completed,2026-01-26
46044,46044,Debit Card,Completed,2024-09-21
46045,46045,Credit Card,Completed,2025-10-26
46046,46046,Wallet,Completed,2024-07-22
46047,46047,UPI,Completed,2024-08-21
46048,46048,Debit Card,Failed,2024-11-16
46049,46049,UPI,Failed,2025-03-16
46050,46050,Debit Card,Completed,2025-10-09
46051,46051,Debit Card,Completed,2025-11-16
46052,46052,Net Banking,Completed,2024-10-20
46053,46053,UPI,Completed,2025-03-11
46054,46054,UPI,Completed,2026-06-24
46055,46055,Wallet,Completed,2025-09-23
46056,46056,Debit Card,Completed,2024-07-13
46057,46057,Net Banking,Completed,2024-09-08
46058,46058,Credit Card,Completed,2024-08-31
46059,46059,Wallet,Completed,2025-02-11
46060,46060,Wallet,Completed,2025-05-17
46061,46061,UPI,Completed,2024-08-03
46062,46062,UPI,Completed,2025-03-24
46063,46063,UPI,Completed,2024-09-19
46064,46064,Debit Card,Completed,2025-12-04
46065,46065,UPI,Completed,2026-04-01
46066,46066,Credit Card,Completed,2024-10-26
46067,46067,Debit Card,Completed,2024-09-24
46068,46068,Net Banking,Completed,2024-07-25
46069,46069,Credit Card,Completed,2025-02-12
46070,46070,Net Banking,Completed,2026-06-28
46071,46071,Debit Card,Completed,2026-04-11
46072,46072,Net Banking,Completed,2025-09-04
46073,46073,UPI,Completed,2024-09-10
46074,46074,UPI,Completed,2025-05-01
46075,46075,Wallet,Completed,2025-03-15
46076,46076,UPI,Completed,2026-05-04
46077,46077,UPI,Completed,2024-10-10
46078,46078,Credit Card,Completed,2025-01-17
46079,46079,Credit Card,Completed,2024-12-28
46080,46080,UPI,Failed,2024-12-08
46081,46081,UPI,Completed,2024-09-26
46082,46082,Credit Card,Completed,2024-11-22
46083,46083,Debit Card,Completed,2025-03-22
46084,46084,Credit Card,Completed,2024-10-22
46085,46085,UPI,Completed,2025-08-31
46086,46086,Net Banking,Completed,2026-04-21
46087,46087,UPI,Completed,2025-03-28
46088,46088,Debit Card,Completed,2025-08-07
46089,46089,Net Banking,Completed,2024-09-09
46090,46090,Wallet,Completed,2024-08-29
46091,46091,Credit Card,Completed,2026-06-27
46092,46092,Net Banking,Completed,2025-09-27
46093,46093,Wallet,Completed,2024-12-03
46094,46094,Wallet,Completed,2024-12-06
46095,46095,Credit Card,Completed,2024-08-06
46096,46096,Net Banking,Completed,2026-01-31
46097,46097,Credit Card,Completed,2025-10-11
46098,46098,UPI,Completed,2026-03-12
46099,46099,Debit Card,Completed,2025-12-06
46100,46100,UPI,Completed,2024-12-07
46101,46101,Net Banking,Completed,2024-08-11
46102,46102,Credit Card,Completed,2024-09-16
46103,46103,UPI,Pending,2026-06-01
46104,46104,Wallet,Completed,2026-01-25
46105,46105,UPI,Completed,2024-12-15
46106,46106,Credit Card,Completed,2024-12-04
46107,46107,Net Banking,Completed,2024-09-03
46108,46108,Debit Card,Completed,2025-03-27
46109,46109,Debit Card,Completed,2024-09-12
46110,46110,UPI,Completed,2025-02-03
46111,46111,Wallet,Completed,2024-11-27
46112,46112,Wallet,Completed,2024-10-01
46113,46113,Credit Card,Pending,2025-07-28
46114,46114,Credit Card,Completed,2024-10-11
46115,46115,Wallet,Completed,2025-05-01
46116,46116,Wallet,Completed,2025-02-17
46117,46117,Net Banking,Completed,2024-11-18
46118,46118,Credit Card,Completed,2025-06-12
46119,46119,UPI,Completed,2025-11-25
46120,46120,Net Banking,Completed,2026-01-23
46121,46121,Debit Card,Completed,2026-06-17
46122,46122,UPI,Completed,2025-11-26
46123,46123,Debit Card,Completed,2025-09-12
46124,46124,Debit Card,Completed,2025-05-14
46125,46125,UPI,Failed,2026-06-22
46126,46126,Net Banking,Completed,2025-08-06
46127,46127,Debit Card,Completed,2025-03-01
46128,46128,Wallet,Completed,2024-11-14
46129,46129,Wallet,Completed,2026-01-21
46130,46130,Wallet,Completed,2025-06-27
46131,46131,Debit Card,Completed,2025-01-03
46132,46132,Wallet,Completed,2024-08-28
46133,46133,Wallet,Completed,2025-03-06
46134,46134,Credit Card,Completed,2026-05-11
46135,46135,Debit Card,Completed,2026-03-19
46136,46136,Credit Card,Completed,2025-03-25
46137,46137,Wallet,Completed,2026-05-13
46138,46138,Wallet,Pending,2025-09-22
46139,46139,UPI,Completed,2026-02-23
46140,46140,UPI,Completed,2026-01-09
46141,46141,Wallet,Completed,2025-01-08
46142,46142,Debit Card,Completed,2025-02-03
46143,46143,UPI,Completed,2025-07-31
46144,46144,Wallet,Completed,2025-11-28
46145,46145,Debit Card,Completed,2025-01-24
46146,46146,Wallet,Completed,2025-06-26
46147,46147,Net Banking,Completed,2024-09-14
46148,46148,UPI,Completed,2025-09-07
46149,46149,Debit Card,Completed,2025-07-05
46150,46150,Credit Card,Pending,2025-01-21
46151,46151,Wallet,Completed,2025-07-11
46152,46152,Debit Card,Completed,2025-11-12
46153,46153,Debit Card,Completed,2026-02-17
46154,46154,Debit Card,Pending,2025-10-04
46155,46155,Wallet,Completed,2024-08-01
46156,46156,Net Banking,Completed,2026-01-10
46157,46157,Credit Card,Completed,2025-07-22
46158,46158,Wallet,Completed,2025-05-25
46159,46159,Credit Card,Completed,2025-07-16
46160,46160,UPI,Completed,2025-10-30
46161,46161,Wallet,Completed,2026-05-03
46162,46162,Wallet,Completed,2024-07-26
46163,46163,Credit Card,Completed,2025-03-21
46164,46164,Wallet,Completed,2024-09-19
46165,46165,Debit Card,Failed,2026-06-25
46166,46166,Net Banking,Completed,2025-04-29
46167,46167,Credit Card,Completed,2026-03-21
46168,46168,Debit Card,Completed,2025-04-04
46169,46169,Credit Card,Completed,2026-06-24
46170,46170,UPI,Completed,2025-03-08
46171,46171,UPI,Completed,2025-07-04
46172,46172,UPI,Completed,2025-08-31
46173,46173,Wallet,Completed,2025-05-04
46174,46174,Wallet,Failed,2025-06-24
46175,46175,Credit Card,Completed,2024-10-10
46176,46176,UPI,Completed,2025-01-21
46177,46177,Wallet,Completed,2025-05-07
46178,46178,Wallet,Completed,2025-10-20
46179,46179,UPI,Completed,2026-01-31
46180,46180,Wallet,Completed,2026-04-23
46181,46181,UPI,Completed,2024-11-11
46182,46182,Credit Card,Completed,2025-01-07
46183,46183,Wallet,Completed,2024-09-09
46184,46184,UPI,Completed,2025-06-24
46185,46185,Net Banking,Completed,2025-09-01
46186,46186,UPI,Completed,2025-10-29
46187,46187,Credit Card,Completed,2024-08-09
46188,46188,UPI,Completed,2025-09-29
46189,46189,Debit Card,Completed,2024-12-06
46190,46190,Wallet,Completed,2025-01-11
46191,46191,Wallet,Completed,2026-05-05
46192,46192,Credit Card,Completed,2026-04-25
46193,46193,UPI,Completed,2025-03-03
46194,46194,Net Banking,Completed,2026-03-09
46195,46195,UPI,Completed,2026-06-09
46196,46196,Credit Card,Pending,2025-05-26
46197,46197,Wallet,Completed,2024-12-09
46198,46198,Wallet,Completed,2025-08-01
46199,46199,UPI,Completed,2024-07-04
46200,46200,Wallet,Completed,2026-01-16
46201,46201,Net Banking,Completed,2026-02-28
46202,46202,Credit Card,Pending,2026-06-23
46203,46203,Wallet,Completed,2025-11-23
46204,46204,Debit Card,Completed,2024-08-26
46205,46205,Net Banking,Completed,2025-11-09
46206,46206,Net Banking,Completed,2024-08-28
46207,46207,Debit Card,Completed,2025-01-03
46208,46208,Net Banking,Completed,2026-01-03
46209,46209,Credit Card,Completed,2026-04-29
46210,46210,Credit Card,Completed,2026-01-29
46211,46211,Debit Card,Completed,2024-10-04
46212,46212,Credit Card,Completed,2026-05-26
46213,46213,Wallet,Completed,2026-01-17
46214,46214,Wallet,Completed,2026-05-21
46215,46215,Net Banking,Completed,2026-02-05
46216,46216,Wallet,Completed,2025-12-06
46217,46217,Credit Card,Completed,2026-02-03
46218,46218,Net Banking,Completed,2026-06-19
46219,46219,Credit Card,Completed,2025-06-08
46220,46220,Debit Card,Completed,2025-08-14
46221,46221,Wallet,Completed,2024-12-08
46222,46222,Net Banking,Completed,2026-05-02
46223,46223,Credit Card,Completed,2025-04-17
46224,46224,Wallet,Completed,2026-05-01
46225,46225,Net Banking,Completed,2024-09-22
46226,46226,UPI,Completed,2025-10-16
46227,46227,Net Banking,Completed,2025-03-30
46228,46228,Debit Card,Completed,2025-09-11
46229,46229,Net Banking,Failed,2024-09-12
46230,46230,Debit Card,Completed,2025-06-07
46231,46231,Credit Card,Completed,2025-11-28
46232,46232,Wallet,Completed,2025-03-21
46233,46233,Net Banking,Completed,2025-06-07
46234,46234,UPI,Completed,2025-10-09
46235,46235,Credit Card,Completed,2024-08-01
46236,46236,Credit Card,Completed,2025-02-05
46237,46237,Wallet,Completed,2025-03-30
46238,46238,Debit Card,Completed,2025-01-22
46239,46239,Credit Card,Completed,2025-09-11
46240,46240,Wallet,Completed,2024-11-21
46241,46241,Debit Card,Pending,2024-07-11
46242,46242,UPI,Pending,2025-07-04
46243,46243,UPI,Completed,2025-01-26
46244,46244,Credit Card,Completed,2025-10-08
46245,46245,Credit Card,Completed,2024-12-29
46246,46246,Debit Card,Completed,2025-04-27
46247,46247,Wallet,Completed,2025-06-21
46248,46248,Wallet,Completed,2025-05-23
46249,46249,Credit Card,Completed,2026-01-28
46250,46250,UPI,Completed,2025-05-23
46251,46251,UPI,Completed,2026-03-18
46252,46252,UPI,Completed,2025-11-08
46253,46253,Credit Card,Completed,2026-06-19
46254,46254,Wallet,Completed,2025-10-26
46255,46255,Credit Card,Completed,2026-04-30
46256,46256,Wallet,Completed,2025-03-07
46257,46257,Wallet,Completed,2025-03-26
46258,46258,Credit Card,Completed,2026-06-26
46259,46259,Net Banking,Completed,2024-09-01
46260,46260,Wallet,Completed,2025-08-01
46261,46261,UPI,Completed,2024-10-06
46262,46262,UPI,Completed,2025-07-02
46263,46263,UPI,Completed,2025-11-10
46264,46264,Wallet,Completed,2024-12-16
46265,46265,Debit Card,Completed,2026-06-01
46266,46266,Debit Card,Completed,2024-10-15
46267,46267,Debit Card,Completed,2024-07-04
46268,46268,Credit Card,Completed,2024-09-17
46269,46269,UPI,Completed,2024-08-24
46270,46270,Net Banking,Completed,2024-10-16
46271,46271,Credit Card,Failed,2025-11-26
46272,46272,Net Banking,Completed,2025-05-21
46273,46273,Credit Card,Completed,2026-04-19
46274,46274,Credit Card,Completed,2025-04-25
46275,46275,Credit Card,Completed,2025-08-27
46276,46276,Wallet,Completed,2026-03-05
46277,46277,Net Banking,Completed,2025-11-07
46278,46278,Credit Card,Completed,2024-12-05
46279,46279,Debit Card,Completed,2025-07-17
46280,46280,Debit Card,Completed,2025-04-25
46281,46281,Credit Card,Completed,2026-03-05
46282,46282,Debit Card,Completed,2024-12-05
46283,46283,Net Banking,Completed,2025-02-22
46284,46284,Net Banking,Completed,2025-12-24
46285,46285,Debit Card,Pending,2024-11-15
46286,46286,UPI,Completed,2026-04-09
46287,46287,UPI,Completed,2025-10-27
46288,46288,UPI,Completed,2024-07-01
46289,46289,Credit Card,Completed,2024-12-23
46290,46290,UPI,Completed,2025-11-09
46291,46291,UPI,Failed,2025-10-18
46292,46292,Credit Card,Completed,2025-03-31
46293,46293,UPI,Completed,2026-03-10
46294,46294,Debit Card,Completed,2025-10-03
46295,46295,UPI,Completed,2025-08-14
46296,46296,Debit Card,Completed,2025-07-09
46297,46297,Wallet,Completed,2025-08-01
46298,46298,Credit Card,Completed,2025-04-11
46299,46299,UPI,Completed,2025-09-23
46300,46300,Wallet,Completed,2025-10-29
46301,46301,Wallet,Completed,2025-01-16
46302,46302,Credit Card,Completed,2025-02-02
46303,46303,Credit Card,Completed,2025-07-06
46304,46304,Net Banking,Pending,2025-08-16
46305,46305,UPI,Completed,2025-04-30
46306,46306,Credit Card,Completed,2024-09-25
46307,46307,Credit Card,Completed,2024-07-05
46308,46308,Credit Card,Completed,2025-09-20
46309,46309,Credit Card,Completed,2024-08-23
46310,46310,Net Banking,Pending,2026-05-24
46311,46311,Credit Card,Completed,2025-06-06
46312,46312,Wallet,Completed,2026-02-25
46313,46313,UPI,Completed,2025-03-08
46314,46314,Net Banking,Completed,2025-09-12
46315,46315,Debit Card,Failed,2025-04-23
46316,46316,Credit Card,Completed,2026-06-17
46317,46317,Credit Card,Completed,2025-09-29
46318,46318,Wallet,Completed,2025-03-07
46319,46319,Net Banking,Completed,2024-09-29
46320,46320,Credit Card,Completed,2025-11-13
46321,46321,Credit Card,Completed,2026-04-08
46322,46322,Debit Card,Completed,2026-03-22
46323,46323,Wallet,Failed,2026-03-10
46324,46324,Debit Card,Completed,2025-04-13
46325,46325,Wallet,Completed,2026-06-24
46326,46326,Credit Card,Completed,2024-09-26
46327,46327,Debit Card,Completed,2026-03-13
46328,46328,UPI,Pending,2026-04-10
46329,46329,Net Banking,Completed,2024-12-17
46330,46330,Debit Card,Completed,2025-07-22
46331,46331,Credit Card,Completed,2025-11-14
46332,46332,Net Banking,Completed,2025-05-22
46333,46333,Debit Card,Completed,2026-04-13
46334,46334,Net Banking,Failed,2024-11-30
46335,46335,Credit Card,Completed,2025-09-23
46336,46336,Net Banking,Completed,2025-08-02
46337,46337,UPI,Completed,2026-02-04
46338,46338,Credit Card,Completed,2026-01-24
46339,46339,Net Banking,Completed,2025-02-14
46340,46340,Wallet,Completed,2025-02-07
46341,46341,Net Banking,Completed,2026-03-11
46342,46342,Debit Card,Completed,2025-02-12
46343,46343,UPI,Completed,2026-03-26
46344,46344,Debit Card,Completed,2026-05-22
46345,46345,UPI,Completed,2025-04-21
46346,46346,Credit Card,Completed,2025-03-16
